Date,Body,TransactionID,Amount,Category
07/10/2024,"TxId: 74932161869. Your payment of 500 RWF to Jane Smith 50454 has been completed at 2024-07-10 18:54:44. Your new balance: 670 RWF. Fee was 0 RWF.Kanda*182*16# wiyandikishe muri poromosiyo ya BivaMoMotima, ugire amahirwe yo gutsindira ibihembo bishimishije.",74932161869.0,500,Payments to Code Holders
07/11/2024,"TxId: 87090810360. Your payment of 1,300 RWF to Samuel Carter 65775 has been completed at 2024-07-11 09:38:00. Your new balance: 19,040 RWF. Fee was 0 RWF.Kanda*182*16# wiyandikishe muri poromosiyo ya BivaMoMotima, ugire amahirwe yo gutsindira ibihembo bishimishije.",87090810360.0,"1,300",Payments to Code Holders
07/11/2024,"TxId: 12980825408. Your payment of 7,000 RWF to Jane Smith 65410 has been completed at 2024-07-11 13:51:42. Your new balance: 12,040 RWF. Fee was 0 RWF.Kanda*182*16# wiyandikishe muri poromosiyo ya BivaMoMotima, ugire amahirwe yo gutsindira ibihembo bishimishije.",12980825408.0,"7,000",Payments to Code Holders
07/11/2024,"TxId: 87304861537. Your payment of 400 RWF to Linda Green 86689 has been completed at 2024-07-11 20:54:21. Your new balance: 10,240 RWF. Fee was 0 RWF.Kanda*182*16# wiyandikishe muri poromosiyo ya BivaMoMotima, ugire amahirwe yo gutsindira ibihembo bishimishije.",87304861537.0,400,Payments to Code Holders
07/11/2024,"TxId: 16850663914. Your payment of 1,000 RWF to Alex Doe 97029 has been completed at 2024-07-11 20:57:16. Your new balance: 9,240 RWF. Fee was 0 RWF.Kanda*182*16# wiyandikishe muri poromosiyo ya BivaMoMotima, ugire amahirwe yo gutsindira ibihembo bishimishije.",16850663914.0,"1,000",Payments to Code Holders
07/12/2024,"TxId: 85764457767. Your payment of 1,500 RWF to Jane Smith 70173 has been completed at 2024-07-12 18:11:08. Your new balance: 2,640 RWF. Fee was 0 RWF.Kanda*182*16# wiyandikishe muri poromosiyo ya BivaMoMotima, ugire amahirwe yo gutsindira ibihembo bishimishije.",85764457767.0,"1,500",Payments to Code Holders
07/12/2024,"TxId: 29430841892. Your payment of 1,000 RWF to Robert Brown 98461 has been completed at 2024-07-12 18:50:15. Your new balance: 1,640 RWF. Fee was 0 RWF.Kanda*182*16# wiyandikishe muri poromosiyo ya BivaMoMotima, ugire amahirwe yo gutsindira ibihembo bishimishije.",29430841892.0,"1,000",Payments to Code Holders
07/14/2024,"TxId: 72553027719. Your payment of 18,800 RWF to Robert Brown 88017 has been completed at 2024-07-14 17:07:38. Your new balance: 8,770 RWF. Fee was 0 RWF.Kanda*182*16# wiyandikishe muri poromosiyo ya BivaMoMotima, ugire amahirwe yo gutsindira ibihembo bishimishije.",72553027719.0,"18,800",Payments to Code Holders
07/14/2024,"TxId: 23386885212. Your payment of 800 RWF to Jane Smith 49790 has been completed at 2024-07-14 17:32:08. Your new balance: 7,150 RWF. Fee was 0 RWF.Kanda*182*16# wiyandikishe muri poromosiyo ya BivaMoMotima, ugire amahirwe yo gutsindira ibihembo bishimishije.",23386885212.0,800,Payments to Code Holders
07/14/2024,"TxId: 44609370529. Your payment of 5,000 RWF to Robert Brown 42656 has been completed at 2024-07-14 23:03:46. Your new balance: 50,110 RWF. Fee was 0 RWF.Kanda*182*16# wiyandikishe muri poromosiyo ya BivaMoMotima, ugire amahirwe yo gutsindira ibihembo bishimishije.",44609370529.0,"5,000",Payments to Code Holders
07/14/2024,"TxId: 90206827638. Your payment of 40,000 RWF to Alex Doe 87860 has been completed at 2024-07-14 23:06:13. Your new balance: 10,110 RWF. Fee was 0 RWF.Kanda*182*16# wiyandikishe muri poromosiyo ya BivaMoMotima, ugire amahirwe yo gutsindira ibihembo bishimishije.",90206827638.0,"40,000",Payments to Code Holders
07/14/2024,"TxId: 22146060402. Your payment of 5,000 RWF to Samuel Carter 42579 has been completed at 2024-07-14 23:47:12. Your new balance: 5,110 RWF. Fee was 0 RWF.Kanda*182*16# wiyandikishe muri poromosiyo ya BivaMoMotima, ugire amahirwe yo gutsindira ibihembo bishimishije.",22146060402.0,"5,000",Payments to Code Holders
07/15/2024,"TxId: 52332988443. Your payment of 5,000 RWF to Alex Doe 65209 has been completed at 2024-07-15 00:41:54. Your new balance: 110 RWF. Fee was 0 RWF.Kanda*182*16# wiyandikishe muri poromosiyo ya BivaMoMotima, ugire amahirwe yo gutsindira ibihembo bishimishije.",52332988443.0,"5,000",Payments to Code Holders
07/16/2024,"TxId: 59668582919. Your payment of 1,500 RWF to Linda Green 42316 has been completed at 2024-07-16 18:11:18. Your new balance: 11,390 RWF. Fee was 0 RWF.Kanda*182*16# wiyandikishe muri poromosiyo ya BivaMoMotima, ugire amahirwe yo gutsindira ibihembo bishimishije.",59668582919.0,"1,500",Payments to Code Holders
07/16/2024,"TxId: 89908606372. Your payment of 1,000 RWF to Robert Brown 78512 has been completed at 2024-07-16 18:39:03. Your new balance: 10,390 RWF. Fee was 0 RWF.Kanda*182*16# wiyandikishe muri poromosiyo ya BivaMoMotima, ugire amahirwe yo gutsindira ibihembo bishimishije.",89908606372.0,"1,000",Payments to Code Holders
07/17/2024,"TxId: 46934619518. Your payment of 1,500 RWF to Alex Doe 70256 has been completed at 2024-07-17 19:20:29. Your new balance: 10,440 RWF. Fee was 0 RWF.Kanda*182*16# wiyandikishe muri poromosiyo ya BivaMoMotima, ugire amahirwe yo gutsindira ibihembo bishimishije.",46934619518.0,"1,500",Payments to Code Holders
07/17/2024,"TxId: 66395034050. Your payment of 1,000 RWF to Alex Doe 43296 has been completed at 2024-07-17 19:47:26. Your new balance: 9,440 RWF. Fee was 0 RWF.Kanda*182*16# wiyandikishe muri poromosiyo ya BivaMoMotima, ugire amahirwe yo gutsindira ibihembo bishimishije.",66395034050.0,"1,000",Payments to Code Holders
07/18/2024,"TxId: 69887702746. Your payment of 1,300 RWF to Linda Green 88463 has been completed at 2024-07-18 09:42:28. Your new balance: 8,140 RWF. Fee was 0 RWF.Kanda*182*16# wiyandikishe muri poromosiyo ya BivaMoMotima, ugire amahirwe yo gutsindira ibihembo bishimishije.",69887702746.0,"1,300",Payments to Code Holders
07/18/2024,"TxId: 63310525007. Your payment of 1,000 RWF to Linda Green 92026 has been completed at 2024-07-18 19:31:18. Your new balance: 6,120 RWF. Fee was 0 RWF.Kanda*182*16# wiyandikishe muri poromosiyo ya BivaMoMotima, ugire amahirwe yo gutsindira ibihembo bishimishije.",63310525007.0,"1,000",Payments to Code Holders
07/19/2024,"TxId: 95583860245. Your payment of 1,500 RWF to Linda Green 89136 has been completed at 2024-07-19 11:05:28. Your new balance: 4,620 RWF. Fee was 0 RWF.Kanda*182*16# wiyandikishe muri poromosiyo ya BivaMoMotima, ugire amahirwe yo gutsindira ibihembo bishimishije.",95583860245.0,"1,500",Payments to Code Holders
07/19/2024,"TxId: 66819031167. Your payment of 1,200 RWF to Samuel Carter 74866 has been completed at 2024-07-19 12:13:36. Your new balance: 3,420 RWF. Fee was 0 RWF.Kanda*182*16# wiyandikishe muri poromosiyo ya BivaMoMotima, ugire amahirwe yo gutsindira ibihembo bishimishije.",66819031167.0,"1,200",Payments to Code Holders
07/19/2024,"TxId: 56567422826. Your payment of 3,500 RWF to Jane Smith 50730 has been completed at 2024-07-19 12:47:58. Your new balance: 9,920 RWF. Fee was 0 RWF.Kanda*182*16# wiyandikishe muri poromosiyo ya BivaMoMotima, ugire amahirwe yo gutsindira ibihembo bishimishije.",56567422826.0,"3,500",Payments to Code Holders
07/19/2024,"TxId: 21105102493. Your payment of 1,500 RWF to Alex Doe 82226 has been completed at 2024-07-19 20:46:37. Your new balance: 8,420 RWF. Fee was 0 RWF.Kanda*182*16# wiyandikishe muri poromosiyo ya BivaMoMotima, ugire amahirwe yo gutsindira ibihembo bishimishije.",21105102493.0,"1,500",Payments to Code Holders
07/19/2024,"TxId: 63176850070. Your payment of 7,300 RWF to Robert Brown 71154 has been completed at 2024-07-19 21:06:37. Your new balance: 21,120 RWF. Fee was 0 RWF.Kanda*182*16# wiyandikishe muri poromosiyo ya BivaMoMotima, ugire amahirwe yo gutsindira ibihembo bishimishije.",63176850070.0,"7,300",Payments to Code Holders
07/20/2024,"TxId: 55265011853. Your payment of 1,000 RWF to Samuel Carter 70896 has been completed at 2024-07-20 13:44:05. Your new balance: 18,020 RWF. Fee was 0 RWF.Kanda*182*16# wiyandikishe muri poromosiyo ya BivaMoMotima, ugire amahirwe yo gutsindira ibihembo bishimishije.",55265011853.0,"1,000",Payments to Code Holders
07/20/2024,"TxId: 37017834113. Your payment of 7,910 RWF to Robert Brown 10994 has been completed at 2024-07-20 15:59:49. Your new balance: 8,010 RWF. Fee was 0 RWF.Kanda*182*16# wiyandikishe muri poromosiyo ya BivaMoMotima, ugire amahirwe yo gutsindira ibihembo bishimishije.",37017834113.0,"7,910",Payments to Code Holders
07/20/2024,"TxId: 60895608806. Your payment of 2,850 RWF to Jane Smith 27904 has been completed at 2024-07-20 18:07:22. Your new balance: 1,960 RWF. Fee was 0 RWF.Kanda*182*16# wiyandikishe muri poromosiyo ya BivaMoMotima, ugire amahirwe yo gutsindira ibihembo bishimishije.",60895608806.0,"2,850",Payments to Code Holders
07/20/2024,"TxId: 87797195810. Your payment of 700 RWF to Samuel Carter 57410 has been completed at 2024-07-20 18:10:13. Your new balance: 1,260 RWF. Fee was 0 RWF.Kanda*182*16# wiyandikishe muri poromosiyo ya BivaMoMotima, ugire amahirwe yo gutsindira ibihembo bishimishije.",87797195810.0,700,Payments to Code Holders
07/22/2024,"TxId: 35751352205. Your payment of 1,300 RWF to Jane Smith 99855 has been completed at 2024-07-22 11:01:18. Your new balance: 18,760 RWF. Fee was 0 RWF.Kanda*182*16# wiyandikishe muri poromosiyo ya BivaMoMotima, ugire amahirwe yo gutsindira ibihembo bishimishije.",35751352205.0,"1,300",Payments to Code Holders
07/22/2024,"TxId: 90362526943. Your payment of 2,000 RWF to Robert Brown 12608 has been completed at 2024-07-22 17:59:18. Your new balance: 15,360 RWF. Fee was 0 RWF.Kanda*182*16# wiyandikishe muri poromosiyo ya BivaMoMotima, ugire amahirwe yo gutsindira ibihembo bishimishije.",90362526943.0,"2,000",Payments to Code Holders
07/22/2024,"TxId: 41432289875. Your payment of 1,800 RWF to Robert Brown 18604 has been completed at 2024-07-22 18:05:21. Your new balance: 13,560 RWF. Fee was 0 RWF.Kanda*182*16# wiyandikishe muri poromosiyo ya BivaMoMotima, ugire amahirwe yo gutsindira ibihembo bishimishije.",41432289875.0,"1,800",Payments to Code Holders
07/22/2024,"TxId: 44149221556. Your payment of 1,000 RWF to Samuel Carter 49098 has been completed at 2024-07-22 20:18:47. Your new balance: 12,560 RWF. Fee was 0 RWF.Kanda*182*16# wiyandikishe muri poromosiyo ya BivaMoMotima, ugire amahirwe yo gutsindira ibihembo bishimishije.",44149221556.0,"1,000",Payments to Code Holders
07/22/2024,"TxId: 33565890577. Your payment of 1,200 RWF to Linda Green 13794 has been completed at 2024-07-22 20:37:56. Your new balance: 11,360 RWF. Fee was 0 RWF.Kanda*182*16# wiyandikishe muri poromosiyo ya BivaMoMotima, ugire amahirwe yo gutsindira ibihembo bishimishije.",33565890577.0,"1,200",Payments to Code Holders
07/23/2024,"TxId: 41602878997. Your payment of 1,000 RWF to Robert Brown 47185 has been completed at 2024-07-23 20:30:00. Your new balance: 540 RWF. Fee was 0 RWF.Kanda*182*16# wiyandikishe muri poromosiyo ya BivaMoMotima, ugire amahirwe yo gutsindira ibihembo bishimishije.",41602878997.0,"1,000",Payments to Code Holders
07/24/2024,"TxId: 14739625447. Your payment of 7,800 RWF to Robert Brown 57161 has been completed at 2024-07-24 13:07:18. Your new balance: 1,440 RWF. Fee was 0 RWF.Kanda*182*16# wiyandikishe muri poromosiyo ya BivaMoMotima, ugire amahirwe yo gutsindira ibihembo bishimishije.",14739625447.0,"7,800",Payments to Code Holders
07/24/2024,"TxId: 76672344043. Your payment of 1,200 RWF to Linda Green 95561 has been completed at 2024-07-24 18:08:19. Your new balance: 240 RWF. Fee was 0 RWF.Kanda*182*16# wiyandikishe muri poromosiyo ya BivaMoMotima, ugire amahirwe yo gutsindira ibihembo bishimishije.",76672344043.0,"1,200",Payments to Code Holders
07/24/2024,"TxId: 60173686359. Your payment of 1,000 RWF to Robert Brown 21206 has been completed at 2024-07-24 19:23:33. Your new balance: 8,240 RWF. Fee was 0 RWF.Kanda*182*16# wiyandikishe muri poromosiyo ya BivaMoMotima, ugire amahirwe yo gutsindira ibihembo bishimishije.",60173686359.0,"1,000",Payments to Code Holders
07/24/2024,"TxId: 92109248895. Your payment of 5,600 RWF to Jane Smith 96776 has been completed at 2024-07-24 19:31:42. Your new balance: 2,640 RWF. Fee was 0 RWF.Kanda*182*16# wiyandikishe muri poromosiyo ya BivaMoMotima, ugire amahirwe yo gutsindira ibihembo bishimishije.",92109248895.0,"5,600",Payments to Code Holders
07/24/2024,"TxId: 71788861419. Your payment of 4,000 RWF to Alex Doe 26309 has been completed at 2024-07-24 19:50:49. Your new balance: 48,640 RWF. Fee was 0 RWF.Kanda*182*16# wiyandikishe muri poromosiyo ya BivaMoMotima, ugire amahirwe yo gutsindira ibihembo bishimishije.",71788861419.0,"4,000",Payments to Code Holders
07/24/2024,"TxId: 88491836419. Your payment of 1,000 RWF to Samuel Carter 12849 has been completed at 2024-07-24 22:36:57. Your new balance: 37,540 RWF. Fee was 0 RWF.Kanda*182*16# wiyandikishe muri poromosiyo ya BivaMoMotima, ugire amahirwe yo gutsindira ibihembo bishimishije.",88491836419.0,"1,000",Payments to Code Holders
07/24/2024,"TxId: 91472495825. Your payment of 4,000 RWF to Samuel Carter 65578 has been completed at 2024-07-24 22:50:45. Your new balance: 33,540 RWF. Fee was 0 RWF.Kanda*182*16# wiyandikishe muri poromosiyo ya BivaMoMotima, ugire amahirwe yo gutsindira ibihembo bishimishije.",91472495825.0,"4,000",Payments to Code Holders
07/25/2024,"TxId: 34195714002. Your payment of 1,300 RWF to Linda Green 58279 has been completed at 2024-07-25 09:56:10. Your new balance: 32,240 RWF. Fee was 0 RWF.Kanda*182*16# wiyandikishe muri poromosiyo ya BivaMoMotima, ugire amahirwe yo gutsindira ibihembo bishimishije.",34195714002.0,"1,300",Payments to Code Holders
07/25/2024,"TxId: 67819295386. Your payment of 2,500 RWF to Samuel Carter 52533 has been completed at 2024-07-25 14:29:24. Your new balance: 8,520 RWF. Fee was 0 RWF.Kanda*182*16# wiyandikishe muri poromosiyo ya BivaMoMotima, ugire amahirwe yo gutsindira ibihembo bishimishije.",67819295386.0,"2,500",Payments to Code Holders
07/25/2024,"TxId: 82065623976. Your payment of 1,500 RWF to Linda Green 37513 has been completed at 2024-07-25 23:22:00. Your new balance: 6,000 RWF. Fee was 0 RWF.Kanda*182*16# wiyandikishe muri poromosiyo ya BivaMoMotima, ugire amahirwe yo gutsindira ibihembo bishimishije.",82065623976.0,"1,500",Payments to Code Holders
07/25/2024,"TxId: 42285606353. Your payment of 2,000 RWF to Alex Doe 19717 has been completed at 2024-07-25 23:46:40. Your new balance: 4,000 RWF. Fee was 0 RWF.Kanda*182*16# wiyandikishe muri poromosiyo ya BivaMoMotima, ugire amahirwe yo gutsindira ibihembo bishimishije.",42285606353.0,"2,000",Payments to Code Holders
07/26/2024,"TxId: 36437958017. Your payment of 7,500 RWF to Jane Smith 21807 has been completed at 2024-07-26 00:13:42. Your new balance: 14,500 RWF. Fee was 0 RWF.Kanda*182*16# wiyandikishe muri poromosiyo ya BivaMoMotima, ugire amahirwe yo gutsindira ibihembo bishimishije.",36437958017.0,"7,500",Payments to Code Holders
07/26/2024,"TxId: 85850951309. Your payment of 6,600 RWF to Jane Smith 61012 has been completed at 2024-07-26 00:49:56. Your new balance: 7,900 RWF. Fee was 0 RWF.Kanda*182*16# wiyandikishe muri poromosiyo ya BivaMoMotima, ugire amahirwe yo gutsindira ibihembo bishimishije.",85850951309.0,"6,600",Payments to Code Holders
07/26/2024,"TxId: 10296908600. Your payment of 1,500 RWF to Jane Smith 43509 has been completed at 2024-07-26 00:50:49. Your new balance: 6,400 RWF. Fee was 0 RWF.Kanda*182*16# wiyandikishe muri poromosiyo ya BivaMoMotima, ugire amahirwe yo gutsindira ibihembo bishimishije.",10296908600.0,"1,500",Payments to Code Holders
07/26/2024,"TxId: 81424789154. Your payment of 3,000 RWF to Samuel Carter 18082 has been completed at 2024-07-26 13:30:43. Your new balance: 1,750 RWF. Fee was 0 RWF.Kanda*182*16# wiyandikishe muri poromosiyo ya BivaMoMotima, ugire amahirwe yo gutsindira ibihembo bishimishije.",81424789154.0,"3,000",Payments to Code Holders
07/26/2024,"TxId: 60914783301. Your payment of 800 RWF to Jane Smith 15319 has been completed at 2024-07-26 13:37:28. Your new balance: 950 RWF. Fee was 0 RWF.Kanda*182*16# wiyandikishe muri poromosiyo ya BivaMoMotima, ugire amahirwe yo gutsindira ibihembo bishimishije.",60914783301.0,800,Payments to Code Holders
07/27/2024,"TxId: 82008869453. Your payment of 3,000 RWF to Linda Green 66062 has been completed at 2024-07-27 17:49:46. Your new balance: 9,560 RWF. Fee was 0 RWF.Kanda*182*16# wiyandikishe muri poromosiyo ya BivaMoMotima, ugire amahirwe yo gutsindira ibihembo bishimishije.",82008869453.0,"3,000",Payments to Code Holders
07/28/2024,"TxId: 40600429643. Your payment of 20,000 RWF to Robert Brown 93437 has been completed at 2024-07-28 18:14:59. Your new balance: 89,560 RWF. Fee was 0 RWF.Kanda*182*16# wiyandikishe muri poromosiyo ya BivaMoMotima, ugire amahirwe yo gutsindira ibihembo bishimishije.",40600429643.0,"20,000",Payments to Code Holders
07/28/2024,"TxId: 64055047273. Your payment of 1,800 RWF to Linda Green 41843 has been completed at 2024-07-28 20:36:51. Your new balance: 85,660 RWF. Fee was 0 RWF.Kanda*182*16# wiyandikishe muri poromosiyo ya BivaMoMotima, ugire amahirwe yo gutsindira ibihembo bishimishije.",64055047273.0,"1,800",Payments to Code Holders
07/29/2024,"TxId: 89491266162. Your payment of 1,500 RWF to Jane Smith 22271 has been completed at 2024-07-29 11:22:28. Your new balance: 84,160 RWF. Fee was 0 RWF.Kanda*182*16# wiyandikishe muri poromosiyo ya BivaMoMotima, ugire amahirwe yo gutsindira ibihembo bishimishije.",89491266162.0,"1,500",Payments to Code Holders
07/29/2024,"TxId: 55841829409. Your payment of 3,000 RWF to Robert Brown 78422 has been completed at 2024-07-29 13:51:41. Your new balance: 81,160 RWF. Fee was 0 RWF.Kanda*182*16# wiyandikishe muri poromosiyo ya BivaMoMotima, ugire amahirwe yo gutsindira ibihembo bishimishije.",55841829409.0,"3,000",Payments to Code Holders
07/29/2024,"TxId: 88560738072. Your payment of 1,200 RWF to Samuel Carter 14297 has been completed at 2024-07-29 14:48:56. Your new balance: 79,960 RWF. Fee was 0 RWF.Kanda*182*16# wiyandikishe muri poromosiyo ya BivaMoMotima, ugire amahirwe yo gutsindira ibihembo bishimishije.",88560738072.0,"1,200",Payments to Code Holders
07/29/2024,"TxId: 30752287352. Your payment of 1,500 RWF to Jane Smith 30062 has been completed at 2024-07-29 18:18:11. Your new balance: 78,460 RWF. Fee was 0 RWF.Kanda*182*16# wiyandikishe muri poromosiyo ya BivaMoMotima, ugire amahirwe yo gutsindira ibihembo bishimishije.",30752287352.0,"1,500",Payments to Code Holders
07/29/2024,"TxId: 53255374349. Your payment of 3,300 RWF to Alex Doe 22997 has been completed at 2024-07-29 19:42:03. Your new balance: 75,160 RWF. Fee was 0 RWF.Kanda*182*16# wiyandikishe muri poromosiyo ya BivaMoMotima, ugire amahirwe yo gutsindira ibihembo bishimishije.",53255374349.0,"3,300",Payments to Code Holders
07/29/2024,"TxId: 51995555513. Your payment of 1,800 RWF to Samuel Carter 98562 has been completed at 2024-07-29 22:12:19. Your new balance: 73,360 RWF. Fee was 0 RWF.Kanda*182*16# wiyandikishe muri poromosiyo ya BivaMoMotima, ugire amahirwe yo gutsindira ibihembo bishimishije.",51995555513.0,"1,800",Payments to Code Holders
07/30/2024,"TxId: 82523323504. Your payment of 1,300 RWF to Linda Green 86341 has been completed at 2024-07-30 10:33:13. Your new balance: 72,060 RWF. Fee was 0 RWF.Kanda*182*16# wiyandikishe muri poromosiyo ya BivaMoMotima, ugire amahirwe yo gutsindira ibihembo bishimishije.",82523323504.0,"1,300",Payments to Code Holders
07/30/2024,"TxId: 83243497448. Your payment of 3,300 RWF to Robert Brown 81809 has been completed at 2024-07-30 13:10:45. Your new balance: 68,760 RWF. Fee was 0 RWF.Kanda*182*16# wiyandikishe muri poromosiyo ya BivaMoMotima, ugire amahirwe yo gutsindira ibihembo bishimishije.",83243497448.0,"3,300",Payments to Code Holders
07/30/2024,"TxId: 18412104580. Your payment of 4,500 RWF to Robert Brown 48490 has been completed at 2024-07-30 17:49:26. Your new balance: 62,660 RWF. Fee was 0 RWF.Kanda*182*16# wiyandikishe muri poromosiyo ya BivaMoMotima, ugire amahirwe yo gutsindira ibihembo bishimishije.",18412104580.0,"4,500",Payments to Code Holders
07/30/2024,"TxId: 37742687948. Your payment of 21,000 RWF to Alex Doe 71719 has been completed at 2024-07-30 18:02:26. Your new balance: 41,660 RWF. Fee was 0 RWF.Kanda*182*16# wiyandikishe muri poromosiyo ya BivaMoMotima, ugire amahirwe yo gutsindira ibihembo bishimishije.",37742687948.0,"21,000",Payments to Code Holders
07/30/2024,"TxId: 88339887283. Your payment of 1,000 RWF to Linda Green 36072 has been completed at 2024-07-30 18:15:35. Your new balance: 40,660 RWF. Fee was 0 RWF.Kanda*182*16# wiyandikishe muri poromosiyo ya BivaMoMotima, ugire amahirwe yo gutsindira ibihembo bishimishije.",88339887283.0,"1,000",Payments to Code Holders
07/30/2024,"TxId: 36652345884. Your payment of 600 RWF to Samuel Carter 79989 has been completed at 2024-07-30 20:15:12. Your new balance: 40,060 RWF. Fee was 0 RWF.Kanda*182*16# wiyandikishe muri poromosiyo ya BivaMoMotima, ugire amahirwe yo gutsindira ibihembo bishimishije.",36652345884.0,600,Payments to Code Holders
07/30/2024,"TxId: 97102681312. Your payment of 4,000 RWF to Samuel Carter 66573 has been completed at 2024-07-30 20:28:24. Your new balance: 36,060 RWF. Fee was 0 RWF.Kanda*182*16# wiyandikishe muri poromosiyo ya BivaMoMotima, ugire amahirwe yo gutsindira ibihembo bishimishije.",97102681312.0,"4,000",Payments to Code Holders
07/31/2024,"TxId: 69262787089. Your payment of 1,500 RWF to Robert Brown 38667 has been completed at 2024-07-31 10:25:27. Your new balance: 34,560 RWF. Fee was 0 RWF.Kanda*182*16# wiyandikishe muri poromosiyo ya BivaMoMotima, ugire amahirwe yo gutsindira ibihembo bishimishije.",69262787089.0,"1,500",Payments to Code Holders
07/31/2024,"TxId: 84450540041. Your payment of 3,500 RWF to Jane Smith 47666 has been completed at 2024-07-31 13:07:12. Your new balance: 31,060 RWF. Fee was 0 RWF.Kanda*182*16# wiyandikishe muri poromosiyo ya BivaMoMotima, ugire amahirwe yo gutsindira ibihembo bishimishije.",84450540041.0,"3,500",Payments to Code Holders
07/31/2024,"TxId: 29940304846. Your payment of 1,500 RWF to Alex Doe 25299 has been completed at 2024-07-31 18:08:31. Your new balance: 29,560 RWF. Fee was 0 RWF.Kanda*182*16# wiyandikishe muri poromosiyo ya BivaMoMotima, ugire amahirwe yo gutsindira ibihembo bishimishije.",29940304846.0,"1,500",Payments to Code Holders
08/01/2024,"TxId: 76571849631. Your payment of 3,300 RWF to Alex Doe 12163 has been completed at 2024-08-01 13:42:14. Your new balance: 21,660 RWF. Fee was 0 RWF.Kanda*182*16# wiyandikishe muri poromosiyo ya BivaMoMotima, ugire amahirwe yo gutsindira ibihembo bishimishije.",76571849631.0,"3,300",Payments to Code Holders
08/01/2024,"TxId: 84613735727. Your payment of 700 RWF to Robert Brown 25004 has been completed at 2024-08-01 16:17:18. Your new balance: 710 RWF. Fee was 0 RWF.Kanda*182*16# wiyandikishe muri poromosiyo ya BivaMoMotima, ugire amahirwe yo gutsindira ibihembo bishimishije.",84613735727.0,700,Payments to Code Holders
08/01/2024,"TxId: 67758041409. Your payment of 1,500 RWF to Linda Green 76096 has been completed at 2024-08-01 19:08:06. Your new balance: 48,710 RWF. Fee was 0 RWF.Kanda*182*16# wiyandikishe muri poromosiyo ya BivaMoMotima, ugire amahirwe yo gutsindira ibihembo bishimishije.",67758041409.0,"1,500",Payments to Code Holders
08/01/2024,"TxId: 37095118662. Your payment of 1,300 RWF to Samuel Carter 80498 has been completed at 2024-08-01 19:38:36. Your new balance: 47,410 RWF. Fee was 0 RWF.Kanda*182*16# wiyandikishe muri poromosiyo ya BivaMoMotima, ugire amahirwe yo gutsindira ibihembo bishimishije.",37095118662.0,"1,300",Payments to Code Holders
08/02/2024,"TxId: 54529107912. Your payment of 6,000 RWF to Samuel Carter 34176 has been completed at 2024-08-02 20:33:20. Your new balance: 30,440 RWF. Fee was 0 RWF.Kanda*182*16# wiyandikishe muri poromosiyo ya BivaMoMotima, ugire amahirwe yo gutsindira ibihembo bishimishije.",54529107912.0,"6,000",Payments to Code Holders
08/03/2024,"TxId: 17312696676. Your payment of 7,000 RWF to Jane Smith 55269 has been completed at 2024-08-03 23:31:10. Your new balance: 46,340 RWF. Fee was 0 RWF.Kanda*182*16# wiyandikishe muri poromosiyo ya BivaMoMotima, ugire amahirwe yo gutsindira ibihembo bishimishije.",17312696676.0,"7,000",Payments to Code Holders
08/04/2024,"TxId: 44828677354. Your payment of 27,000 RWF to Robert Brown 39166 has been completed at 2024-08-04 19:52:21. Your new balance: 6,440 RWF. Fee was 0 RWF.Kanda*182*16# wiyandikishe muri poromosiyo ya BivaMoMotima, ugire amahirwe yo gutsindira ibihembo bishimishije.",44828677354.0,"27,000",Payments to Code Holders
08/05/2024,"TxId: 81849854541. Your payment of 3,000 RWF to Alex Doe 20595 has been completed at 2024-08-05 12:51:38. Your new balance: 7,390 RWF. Fee was 0 RWF.",81849854541.0,"3,000",Payments to Code Holders
08/05/2024,"TxId: 68702182375. Your payment of 1,500 RWF to Alex Doe 80371 has been completed at 2024-08-05 19:38:54. Your new balance: 7,290 RWF. Fee was 0 RWF.",68702182375.0,"1,500",Payments to Code Holders
08/05/2024,"TxId: 35397483220. Your payment of 1,400 RWF to Linda Green 71208 has been completed at 2024-08-05 20:23:56. Your new balance: 5,890 RWF. Fee was 0 RWF.",35397483220.0,"1,400",Payments to Code Holders
08/06/2024,"TxId: 61050966433. Your payment of 3,000 RWF to Jane Smith 25406 has been completed at 2024-08-06 13:24:47. Your new balance: 1,290 RWF. Fee was 0 RWF.",61050966433.0,"3,000",Payments to Code Holders
08/06/2024,"TxId: 17146568940. Your payment of 1,500 RWF to Samuel Carter 89134 has been completed at 2024-08-06 20:24:03. Your new balance: 18,790 RWF. Fee was 0 RWF.",17146568940.0,"1,500",Payments to Code Holders
08/06/2024,"TxId: 51244172238. Your payment of 1,300 RWF to Jane Smith 25549 has been completed at 2024-08-06 20:55:47. Your new balance: 17,490 RWF. Fee was 0 RWF.",51244172238.0,"1,300",Payments to Code Holders
08/06/2024,"TxId: 42404795768. Your payment of 700 RWF to Alex Doe 13104 has been completed at 2024-08-06 21:18:17. Your new balance: 16,790 RWF. Fee was 0 RWF.",42404795768.0,700,Payments to Code Holders
08/06/2024,"TxId: 28724945380. Your payment of 2,000 RWF to Jane Smith 51892 has been completed at 2024-08-06 21:26:41. Your new balance: 4,690 RWF. Fee was 0 RWF.",28724945380.0,"2,000",Payments to Code Holders
08/07/2024,"TxId: 84355626350. Your payment of 3,500 RWF to Robert Brown 18531 has been completed at 2024-08-07 12:50:28. Your new balance: 49,590 RWF. Fee was 0 RWF.",84355626350.0,"3,500",Payments to Code Holders
